model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,63,20,7,2.964991807937622,3.000574350357056,2.998629808425904,0.0028975348719124
state_cond,63,20,123,2.9822866916656494,2.996644973754883,2.998120784759521,0.0023885112055306
state_free,63,20,42,2.9484965801239014,3.002577066421509,3.0041637420654297,0.0084314685114388
state_free,63,20,7,2.968508243560791,2.9965972900390625,2.995415210723877,-0.0003170628301139
state_free,63,20,123,2.95884656906128,2.9964399337768555,2.9848520755767822,-0.0108801979772086
state_cond,1,35,42,3.4072766304016118,3.435030460357666,3.5396361351013184,-0.0157119263880951
state_cond,1,35,7,3.3816983699798584,3.4369335174560547,3.5187551975250244,-0.0365928639643891
state_cond,1,35,123,3.387300968170166,3.4316000938415527,3.532378673553467,-0.0229693879359467
state_free,1,35,42,3.4139766693115234,3.4390249252319336,3.5520248413085938,-0.0033232201808197
state_free,1,35,7,3.4053890705108643,3.4329211711883545,3.544449806213379,-0.0108982552760346
state_free,1,35,123,3.4223029613494877,3.4357728958129883,3.5603137016296387,0.0049656401402251
state_cond,5,35,42,3.444305419921875,3.4818155765533447,3.557691812515259,0.0023437510258452
state_cond,5,35,7,3.441065788269043,3.477370023727417,3.5601322650909424,0.0047842036015288
state_cond,5,35,123,3.447044849395752,3.4773285388946533,3.565455913543701,0.0101078520542876
state_free,5,35,42,3.4047555923461914,3.4752867221832275,3.5423715114593506,-0.0129765500300629
state_free,5,35,7,3.399722099304199,3.4682559967041016,3.5586395263671875,0.0032914648777739
state_free,5,35,123,3.4298365116119385,3.475653648376465,3.5619430541992188,0.0065949927098052
state_cond,10,35,42,3.4600658416748047,3.5392205715179443,3.5629420280456543,0.0075939665562407
state_cond,10,35,7,3.490100145339966,3.530792474746704,3.566556453704834,0.0112083922154204
state_cond,10,35,123,3.461610555648804,3.529820203781128,3.567913293838501,0.0125652323490874
state_free,10,35,42,3.4635567665100098,3.5400590896606445,3.5739691257476807,0.0186210642582671
state_free,10,35,7,3.4840688705444336,3.5305495262146,3.567326307296753,0.0119782458073394
state_free,10,35,123,3.5016958713531494,3.5439670085906982,3.551846504211426,-0.0035015572779877
state_cond,21,35,42,3.4920544624328613,3.544484853744507,3.553853988647461,-0.0014940728419525
