date,daily_return,price
2001-11-30,-0.034906,61.38
2001-12-03,0.000815,61.43
2001-12-04,0.014814,62.34
2001-12-05,0.005775,62.1
2001-12-06,0.014493,63.0
2001-12-07,0.002857,63.18
2001-12-10,-0.023109,61.72
2001-12-11,0.011828,62.45
2001-12-12,0.006886,62.88
2001-12-13,-0.01972,61.64
2001-12-14,-0.003569,61.42
2001-12-17,0.029795,63.25
2001-12-18,-0.002688,63.08
2001-12-19,0.006817,63.51
2001-12-20,-0.006456,63.1
2001-12-21,-0.023772,61.6
2001-12-24,0.003247,61.8
2001-12-26,0.009062,62.36
2001-12-27,0.009461,62.95
2001-12-28,0.009214,63.53
2001-12-31,-0.00913,62.95
2002-01-02,0.000159,62.96
2002-01-03,-0.001112,62.89
2002-01-04,0.015583,63.87
2002-01-07,-0.011899,63.11
2002-01-08,-0.016004,62.1
2002-01-09,-0.002415,61.95
2002-01-10,0.000807,62.0
2002-01-11,-0.017742,60.9
2002-01-14,-0.002956,60.72
2002-01-15,0.012022,61.45
2002-01-16,-0.010578,60.8
2002-01-17,0.005263,61.12
2002-01-18,-0.005236,60.8
2002-01-22,0.030757,62.67
2002-01-23,0.003032,62.86
2002-01-24,0.018136,64.0
2002-01-25,-0.010156,63.35
2002-01-28,0.004578,63.64
2002-01-29,-0.069767,59.2
2002-01-30,0.041554,61.66
2002-01-31,0.022219,63.03
2002-02-01,-0.026495,61.36
2002-02-04,-0.031943,59.4
2002-02-05,-0.008418,58.9
2002-02-06,-0.000849,58.85
2002-02-07,0.001699,58.95
2002-02-08,0.02799,60.6
2002-02-11,0.010726,61.25
2002-02-12,-0.003102,61.06
2002-02-13,0.01736,62.12
2002-02-14,-0.000966,62.06
2002-02-15,-0.020303,60.8
2002-02-19,-0.020559,59.55
2002-02-20,0.027372,61.18
2002-02-21,-0.001144,61.11
2002-02-22,0.003436,61.32
2002-02-25,0.031474,63.25
2002-02-26,0.006166,63.64
2002-02-27,0.008171,63.56
2002-02-28,0.006136,63.95
2002-03-01,0.013292,64.8
2002-03-04,0.024691,66.4
2002-03-05,-0.020331,65.05
2002-03-06,0.025365,66.7
2002-03-07,0.004198,66.98
2002-03-08,0.01269,67.83
2002-03-11,-0.001179,67.75
2002-03-12,0.00369,68.0
2002-03-13,-0.006618,67.55
2002-03-14,-0.008142,67.0
2002-03-15,0.032537,69.18
2002-03-18,-0.005348,68.81
2002-03-19,0.000727,68.86
2002-03-20,-0.014813,67.84
2002-03-21,0.002359,68.0
2002-03-22,0.009559,68.65
2002-03-25,-0.007283,68.15
2002-03-26,0.014233,69.12
2002-03-27,-0.00463,68.8
2002-03-28,-0.011337,68.02
2002-04-01,0.001911,68.15
2002-04-02,0.008804,68.75
2002-04-03,-0.007127,68.26
2002-04-04,0.006446,68.7
2002-04-05,0.003202,68.92
2002-04-08,0.008125,69.48
2002-04-09,0.003166,69.7
2002-04-10,0.003443,69.94
2002-04-11,-0.019159,68.6
2002-04-12,0.021137,70.05
2002-04-15,-0.012134,69.2
2002-04-16,0.021965,70.72
2002-04-17,0.001131,70.8
2002-04-18,-0.002542,70.62
2002-04-19,0.01416,71.62
2002-04-22,-0.007819,71.06
2002-04-23,0.013228,72.0
2002-04-24,-0.006944,71.5
2002-04-25,-0.009231,70.84
2002-04-26,0.013269,71.78
2002-04-29,-0.007105,71.27
2002-04-30,0.016978,72.48
2002-05-01,-0.003311,72.24
2002-05-02,0.018134,73.55
2002-05-03,0.001767,73.68
2002-05-06,-0.016422,72.47
2002-05-07,0.006761,72.96
2002-05-08,0.014254,74.0
2002-05-09,0.005676,74.42
2002-05-10,-0.007659,73.85
2002-05-13,0.015572,75.0
2002-05-14,0.011733,75.88
2002-05-15,0.000527,75.92
2002-05-16,0.00382,76.21
2002-05-17,0.009054,76.9
2002-05-20,-0.014304,75.8
2002-05-21,-0.010686,74.99
2002-05-22,0.005867,75.43
2002-05-23,0.016174,76.65
2002-05-24,-0.006654,76.14
2002-05-28,-0.005648,75.71
2002-05-29,0.007397,76.27
2002-05-30,-0.004589,75.92
2002-05-31,-0.001449,75.81
2002-06-03,-0.01794,74.45
2002-06-04,-0.000672,74.4
2002-06-05,-0.00793,73.21
2002-06-06,-0.047261,69.75
2002-06-07,0.017491,70.97
2002-06-10,0.002254,71.13
2002-06-11,-0.005905,70.71
2002-06-12,0.006223,71.15
2002-06-13,-0.021785,69.6
2002-06-14,0.021552,71.1
2002-06-17,0.031786,73.36
2002-06-18,0.008724,74.0
2002-06-19,-0.003378,73.75
2002-06-20,-0.022373,72.1
2002-06-21,-0.02552,70.26
2002-06-24,0.001423,70.36
2002-06-25,-0.00469,70.03
2002-06-26,-0.036841,67.45
2002-06-27,0.01705,68.6
2002-06-28,0.025656,70.36
2002-07-01,-0.015776,69.25
2002-07-02,0.003466,69.49
2002-07-03,-0.009929,68.8
2002-07-05,0.02936,70.82
2002-07-08,0.015815,71.94
2002-07-09,-0.023631,70.24
2002-07-10,-0.030467,68.1
2002-07-11,0.015419,69.15
2002-07-12,-0.007809,68.61
2002-07-15,-0.011952,67.79
2002-07-16,-0.02198,66.3
2002-07-17,-0.019608,65.0
2002-07-18,-0.036769,62.61
2002-07-19,-0.017409,61.52
2002-07-22,-0.020319,60.27
2002-07-23,-0.039323,57.9
2002-07-24,0.018998,59.0
2002-07-25,0.016102,59.95
2002-07-26,0.028357,61.65
2002-07-29,0.042985,64.3
2002-07-30,-0.000311,64.28
2002-07-31,0.034536,66.5
2002-08-01,-0.025564,64.8
2002-08-02,-0.019908,63.51
2002-08-05,-0.022831,62.06
2002-08-06,0.026909,63.73
2002-08-07,0.023851,65.25
2002-08-08,0.048123,68.39
2002-08-09,0.006141,68.81
2002-08-12,-0.005232,68.45
2002-08-13,-0.015924,67.36
2002-08-14,0.024347,69.0
2002-08-15,0.005797,69.4
2002-08-16,-0.009942,68.71
2002-08-19,0.02023,70.1
2002-08-20,-0.015549,69.01
2002-08-21,0.00768,69.54
2002-08-22,0.011648,70.35
2002-08-23,-0.013504,69.4
2002-08-26,0.023055,71.0
2002-08-27,0.005634,71.4
2002-08-28,-0.019468,70.01
2002-08-29,0.004999,70.36
2002-08-30,-0.00398,70.08
2002-09-03,-0.042095,67.13
2002-09-04,0.012513,67.37
2002-09-05,-0.000742,67.32
2002-09-06,0.029263,69.29
2002-09-09,-0.000577,69.25
2002-09-10,-0.010397,68.53
2002-09-11,0.003064,68.74
2002-09-12,-0.020512,67.33
2002-09-13,0.014407,68.3
2002-09-16,0.009956,68.98
2002-09-17,-0.013482,68.05
2002-09-18,-0.025716,66.3
2002-09-19,-0.044344,63.36
2002-09-20,-0.004104,63.1
2002-09-23,0.011886,63.85
2002-09-24,-0.028974,62.0
2002-09-25,0.024194,63.5
2002-09-26,0.03811,65.92
2002-09-27,-0.027913,64.08
2002-09-30,-0.00437,63.8
