model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_free,5,55,7,3.8098955154418945,3.9188344478607178,4.106682777404785,0.09934959217231398
state_free,5,55,123,3.81544828414917,3.9137485027313232,4.102822303771973,0.09548911853950148
state_cond,10,55,42,3.8266522884368896,3.997772693634033,4.184136390686035,0.17680320545356398
state_cond,10,55,7,3.828562021255493,4.00028133392334,4.214202404022217,0.20686921878974562
state_cond,10,55,123,3.82096529006958,3.9975242614746094,4.204286098480225,0.19695291324775344
state_free,10,55,42,3.8429548740386963,3.993281602859497,4.157105445861816,0.14977226062934523
state_free,10,55,7,3.8451011180877686,3.9831104278564453,4.169733047485352,0.1623998622528804
state_free,10,55,123,3.8359546661376953,4.000260353088379,4.187246799468994,0.17991361423652297
state_cond,21,55,42,3.826260566711426,4.04594087600708,4.257239818572998,0.24990663334052687
state_cond,21,55,7,3.8246657848358154,4.063605308532715,4.290351867675781,0.2830186824433101
state_cond,21,55,123,3.824071168899536,4.0346760749816895,4.255372524261475,0.24803933902900344
state_free,21,55,42,3.835493803024292,4.04988956451416,4.282431602478027,0.27509841724555617
state_free,21,55,7,3.822256088256836,4.071089744567871,4.3031840324401855,0.2958508472077144
state_free,21,55,123,3.8313348293304443,4.047093868255615,4.268035411834717,0.2607022266022456
state_cond,63,55,42,3.7491347789764404,4.257016658782959,4.576174736022949,0.568841550790478
state_cond,63,55,7,3.7395293712615967,4.314511299133301,4.682414531707764,0.6750813464752925
state_cond,63,55,123,3.7461366653442383,4.214931488037109,4.562562465667725,0.5552292804352534
state_free,63,55,42,3.7559969425201416,4.275567054748535,4.616796493530273,0.6094633082978023
state_free,63,55,7,3.7539186477661133,4.244489669799805,4.514097690582275,0.5067645053498042
state_free,63,55,123,3.7492802143096924,4.238823413848877,4.582671642303467,0.5753384570709956
