date,sigma_t_w5,X_t_vol_w5,sigma_t_w10,X_t_vol_w10,sigma_t_w21,X_t_vol_w21
2011-06-14,0.010220904578942924,15,0.015656777224848487,27,0.013474672668699028,20
2011-06-15,0.01524400186492857,28,0.013350881933914947,21,0.014180419656996868,22
2011-06-16,0.013652464064344465,24,0.01345644546150791,21,0.013094313956370226,19
2011-06-17,0.014993236270646358,27,0.014157254812259028,23,0.013313876075011747,19
2011-06-20,0.011993580128208357,20,0.011883754405758016,17,0.013338650606071154,20
2011-06-21,0.01410208135992359,25,0.012288483198140892,18,0.013175682064965088,19
2011-06-22,0.009797489515046597,14,0.012104406639422995,18,0.012954084468263403,19
2011-06-23,0.011669183934283912,19,0.012002320995693042,18,0.013260431265828158,19
2011-06-24,0.010442350976073995,16,0.012500737655073653,19,0.01351055802640308,20
2011-06-27,0.012633274346779909,22,0.011706637719727818,17,0.013718516388168026,21
2011-06-28,0.010163162684816065,15,0.011731424290206243,17,0.01353561404164961,20
2011-06-29,0.016851287504647223,31,0.01300928052808355,20,0.01443528029768614,23
2011-06-30,0.015486419266607869,28,0.013282129300100537,21,0.012894105556430094,18
2011-07-01,0.011703597632473903,19,0.013730605801869555,22,0.013364655867511791,20
2011-07-05,0.015812629100300055,29,0.014254209790635573,23,0.013675536824445484,20
2011-07-06,0.016514871484091805,30,0.014383394014108406,23,0.012750346913328924,18
2011-07-07,0.015438149152616223,28,0.01550237390852131,27,0.01335662237101605,20
2011-07-08,0.016544735067259172,30,0.01536112801047134,26,0.01361422064172733,20
2011-07-11,0.01833453057087231,33,0.018194274384654534,32,0.014950019059039863,24
2011-07-12,0.01867853142630169,34,0.01786014975904076,31,0.014930526189893408,24
2011-07-13,0.019460135222858024,35,0.017773261969384033,31,0.01453597037283045,23
2011-07-14,0.0193669797818026,35,0.017171895344613393,30,0.015224632173137357,25
2011-07-15,0.018889808814842167,34,0.016802954471870923,29,0.014581893569424879,23
2011-07-18,0.010623479722215036,16,0.015585741920991002,27,0.014508598391688375,23
2011-07-19,0.0116228222495332,19,0.016202392951232117,28,0.014648684802377724,23
2011-07-20,0.012325493893865006,21,0.016463718738051875,29,0.014871094027813538,24
2011-07-21,0.016536938700129886,30,0.018539849415397297,32,0.016298189354063197,27
2011-07-22,0.014800561050321941,27,0.017734541209350516,31,0.016245877024789666,27
2011-07-25,0.01707431930974311,31,0.01393587418673213,22,0.01608379437564196,27
2011-07-26,0.01800294946712919,33,0.0142862736929195,23,0.01575225665310979,26
2011-07-27,0.019834367278739863,36,0.016128878518655833,28,0.016293140845931385,27
2011-07-28,0.007585087348789628,8,0.01515932711940764,26,0.016146874576620486,27
2011-07-29,0.0071349154421171115,7,0.014938547486847892,25,0.015431064868305294,25
2011-08-01,0.007591081664338179,8,0.0148485077147653,25,0.015184200393562516,25
2011-08-02,0.008545958912688788,10,0.014969774561132337,25,0.015022940618452944,24
2011-08-03,0.006752647610739839,6,0.014031857239595184,23,0.014811313470971506,24
2011-08-04,0.02102822827528796,37,0.015241533718640883,26,0.018105201384753848,30
2011-08-05,0.020795058975473093,37,0.014989603020412738,25,0.0174292218010088,29
2011-08-08,0.03917688167089918,49,0.030185869081189396,45,0.02621272589930642,42
2011-08-09,0.06077651917277793,53,0.041165758069666825,50,0.030486080911613835,45
2011-08-10,0.06194408889832562,53,0.04343284533283036,51,0.032548228528452745,47
2011-08-11,0.07284167100575999,53,0.05078329672925569,52,0.036237713756306,49
2011-08-12,0.07324256730870528,53,0.05090522342494772,52,0.03609796213290712,49
2011-08-15,0.05496029371536692,52,0.05223728360639104,52,0.03674216604674056,49
2011-08-16,0.04840754769679917,52,0.05242201823420735,52,0.03699740455349465,49
2011-08-17,0.03756240945830629,49,0.05288656708640221,52,0.037020726600720665,49
2011-08-18,0.027571382930566008,44,0.05195763609116592,52,0.03747425191202349,49
2011-08-19,0.027907792513599042,44,0.052259154089854536,52,0.03654782322179734,49
2011-08-22,0.020096277323866197,36,0.04353143834131286,51,0.03672037312401317,49
2011-08-23,0.03328374378155858,47,0.039270502341890445,50,0.038389762192219186,50
2011-08-24,0.03630545294440076,48,0.03590802333246152,49,0.039280623303413385,50
2011-08-25,0.031080223444315984,46,0.028340746868825952,44,0.03918115401516844,50
2011-08-26,0.027137553389536787,44,0.02789790137229106,43,0.03938838203807445,50
2011-08-29,0.018746058968946707,34,0.029419400809120186,45,0.04055327031084208,50
2011-08-30,0.022710933714368428,40,0.028776516528833996,44,0.0406435329734568,50
2011-08-31,0.020685752623202883,37,0.028712216350802258,44,0.04071346054478218,50
2011-09-01,0.028414888370665164,45,0.02807453965287626,44,0.04127689559220055,51
2011-09-02,0.03488736617405918,48,0.0311709687206975,46,0.04108258653986447,50
2011-09-06,0.023231036895122063,40,0.031953496293483534,46,0.041624246484545484,51
2011-09-07,0.03744292050132324,49,0.03199047526004752,46,0.03735002235944251,49
2011-09-08,0.035739681226677124,48,0.03220222651141696,46,0.03494377857890582,48
2011-09-09,0.03669381293840017,48,0.03415028068375358,48,0.03406745969775556,48
2011-09-12,0.03689205729140275,48,0.03392137343547639,48,0.03025151899802941,45
2011-09-13,0.0350659472325563,48,0.029588563914518102,45,0.030070248833667393,45
2011-09-14,0.026323834277076155,43,0.03051374999039765,45,0.029394043658553578,45
