model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,21,55,7,3.826894998550415,3.9767074584960938,3.98380708694458,-0.023526098287891095
state_cond,21,55,123,3.822150945663452,3.970551013946533,3.978013515472412,-0.029319669760059064
state_free,21,55,42,3.9397053718566895,3.9853782653808594,4.000489711761475,-0.006843473470996564
state_free,21,55,7,3.9034242630004883,3.982666492462158,4.039175987243652,0.03184280201118117
state_free,21,55,123,3.9154279232025146,3.9848854541778564,4.02710485458374,0.01977166935126906
state_cond,63,55,42,3.9855434894561768,4.010699272155762,4.0082011222839355,0.0008679370514643736
state_cond,63,55,7,3.980516195297241,4.012328624725342,4.000362873077393,-0.006970312155078595
state_cond,63,55,123,3.98642897605896,4.007993221282959,4.0127058029174805,0.0053726176850092955
state_free,63,55,42,3.9396209716796875,4.017207622528076,3.984107255935669,-0.023225929296802228
state_free,63,55,7,3.971559762954712,4.005494117736816,3.990919828414917,-0.01641335681755418
state_free,63,55,123,3.957628011703491,4.001828670501709,3.987431764602661,-0.01990142062981004
